ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title	Retained.original
203238_s_at	1.12e-10	1.14e-11	-7.77	15.869466	-1.18	NOTCH3	notch 3	NOTCH3	notch receptor 3	FALSE
205247_at	4.4e-19	1.02e-20	12.1	36.566921	1.54	NOTCH4	notch 4	NOTCH4	notch receptor 4	FALSE
228649_at	0.365	0.259	-1.14	-6.794821	-0.104	NOTUM	NOTUM, palmitoleoyl-protein carboxylesterase	NOTUM	notum, palmitoleoyl-protein carboxylesterase	FALSE
214321_at	0.158	0.0936	1.69	-6.017782	0.331	NOV	nephroblastoma overexpressed	CCN3	cellular communication network factor 3	FALSE
205794_s_at	0.397	0.286	1.07	-6.865925	0.0953	NOVA1	NOVA alternative splicing regulator 1	NOVA1	NOVA alternative splicing regulator 1	FALSE
235560_at	5.78e-12	4.82e-13	8.43	19.000939	0.753	NOVA2	NOVA alternative splicing regulator 2	NOVA2	NOVA alternative splicing regulator 2	FALSE
207380_x_at	0.204	0.127	1.54	-6.25916	0.0656	NOX1	NADPH oxidase 1	NOX1	NADPH oxidase 1	FALSE
221089_at	0.735	0.641	0.467	-7.331559	0.014	NOX3	NADPH oxidase 3	NOX3	NADPH oxidase 3	FALSE
219773_at	2.08e-13	1.36e-14	-9.17	22.54277	-1.69	NOX4	NADPH oxidase 4	NOX4	NADPH oxidase 4	FALSE
220641_at	0.00855	0.00345	-3	-3.108755	-0.151	NOX5	NADPH oxidase, EF-hand calcium binding domain 5	NOX5	NADPH oxidase 5	FALSE
232373_at	0.312	0.212	1.26	-6.653914	0.0875	NOXA1	NADPH oxidase activator 1	NOXA1	NADPH oxidase activator 1	FALSE
235329_at	0.551	0.436	-0.782	-7.134398	-0.0379	NOXO1	NADPH oxidase organizer 1	NOXO1	NADPH oxidase organizer 1	FALSE
231566_at	0.424	0.311	-1.02	-6.922333	-0.0438	NOXRED1	NADP dependent oxidoreductase domain containing 1	NOXRED1	NADP dependent oxidoreductase domain containing 1	FALSE
221300_at	0.843	0.777	-0.284	-7.400793	-0.0145	NPAP1	nuclear pore associated protein 1	NPAP1	nuclear pore associated protein 1	FALSE
216975_x_at	0.482	0.367	-0.907	-7.028799	-0.0507	NPAS1	neuronal PAS domain protein 1	NPAS1	neuronal PAS domain protein 1	FALSE
213462_at	1.31e-12	9.78e-14	-8.76	20.582915	-0.882	NPAS2	neuronal PAS domain protein 2	NPAS2	neuronal PAS domain protein 2	FALSE
230412_at	0.206	0.128	-1.54	-6.26894	-0.101	NPAS3	neuronal PAS domain protein 3	NPAS3	neuronal PAS domain protein 3	FALSE
240794_at	0.000534	0.000167	-3.93	-0.265679	-0.146	NPAS4	neuronal PAS domain protein 4	NPAS4	neuronal PAS domain protein 4	FALSE
211584_s_at	0.000161	4.58e-05	-4.28	0.971354	-0.262	NPAT	nuclear protein, coactivator of histone transcription	NPAT	nuclear protein, coactivator of histone transcription	FALSE
1553663_a_at	0.0077	0.00307	-3.04	-3.001882	-0.197	NPB	neuropeptide B	NPB	neuropeptide B	FALSE
231752_at	0.97	0.956	0.0555	-7.439979	0.00252	NPBWR1	neuropeptides B/W receptor 1	NPBWR1	neuropeptides B and W receptor 1	FALSE
221358_at	0.701	0.6	0.526	-7.302536	0.0181	NPBWR2	neuropeptides B/W receptor 2	NPBWR2	neuropeptides B and W receptor 2	FALSE
238568_s_at	8.25e-10	9.69e-11	7.31	13.750265	0.652	NPC1	NPC intracellular cholesterol transporter 1	NPC1	NPC intracellular cholesterol transporter 1	FALSE
220106_at	0.0179	0.00782	-2.72	-3.858311	-0.178	NPC1L1	NPC1 like intracellular cholesterol transporter 1	NPC1L1	NPC1 like intracellular cholesterol transporter 1	FALSE
200701_at	3.46e-10	3.82e-11	7.51	14.670818	0.91	NPC2	NPC intracellular cholesterol transporter 2	NPC2	NPC intracellular cholesterol transporter 2	FALSE
224140_at	0.283	0.188	1.33	-6.565244	0.0523	NPCDR1	nasopharyngeal carcinoma, down-regulated 1	NPCDR1	nasopharyngeal carcinoma, down-regulated 1	TRUE
218086_at	7.32e-15	3.7e-16	9.92	26.122169	1.18	NPDC1	neural proliferation, differentiation and control 1	NPDC1	neural proliferation, differentiation and control 1	FALSE
201454_s_at	5.14e-16	2.1e-17	-10.5	28.976058	-1	NPEPPS	aminopeptidase puromycin sensitive	NPEPPS	aminopeptidase puromycin sensitive	FALSE
206402_s_at	0.00118	0.000395	3.68	-1.082927	0.242	NPFF	neuropeptide FF-amide peptide precursor	NPFF	neuropeptide FF-amide peptide precursor	FALSE
221387_at	0.919	0.881	0.151	-7.430106	0.00713	NPFFR1	neuropeptide FF receptor 1	NPFFR1	neuropeptide FF receptor 1	FALSE
224169_at	0.0245	0.0111	-2.59	-4.175488	-0.428	NPFFR2	neuropeptide FF receptor 2	NPFFR2	neuropeptide FF receptor 2	FALSE
238844_s_at	0.654	0.546	0.606	-7.257039	0.0539	NPHP1	nephrocystin 1	NPHP1	nephrocystin 1	FALSE
235410_at	4.95e-09	6.53e-10	6.91	11.866775	0.792	NPHP3	nephronophthisis 3 (adolescent)	NPHP3	nephrocystin 3	FALSE
225573_at	2.9e-08	4.34e-09	6.49	10.000966	0.67	NPHP3-ACAD11///ACAD11///NPHP3	NPHP3-ACAD11 readthrough (NMD candidate)///acyl-CoA dehydrogenase family member 11///nephronophthisis 3 (adolescent)	ACAD11	acyl-CoA dehydrogenase family member 11	FALSE
1569882_at	0.309	0.21	1.26	-6.646732	0.0384	NPHP3-AS1	NPHP3 antisense RNA 1	NPHP3-AS1	NPHP3 antisense RNA 1	FALSE
213471_at	0.0143	0.00607	2.81	-3.627699	0.18	NPHP4	nephronophthisis 4	NPHP4	nephrocystin 4	FALSE
207673_at	0.803	0.726	0.352	-7.379298	0.0142	NPHS1	NPHS1, nephrin	NPHS1	NPHS1 adhesion molecule, nephrin	FALSE
220424_at	0.837	0.769	0.294	-7.397971	0.0133	NPHS2	NPHS2, podocin	NPHS2	NPHS2 stomatin family member, podocin	FALSE
221992_at	0.0309	0.0144	2.49	-4.410241	0.391	NPIPB15	nuclear pore complex interacting protein family member B15	PDXDC2P-NPIPB14P	PDXDC2P-NPIPB14P readthrough, transcribed pseudogene	FALSE
240440_at	0.000495	0.000154	3.95	-0.188349	0.51	NPL	N-acetylneuraminate pyruvate lyase	NPL	N-acetylneuraminate pyruvate lyase	FALSE
217796_s_at	1.4e-08	2e-09	-6.66	10.762653	-0.389	NPLOC4	NPL4 homolog, ubiquitin recognition factor	NPLOC4	NPL4 homolog, ubiquitin recognition factor	FALSE
221923_s_at	8.84e-15	4.56e-16	-9.87	25.916116	-1.02	NPM1	nucleophosmin	NPM1	nucleophosmin 1	FALSE
230977_at	0.00427	0.00161	-3.25	-2.402425	-0.171	NPM2	nucleophosmin/nucleoplasmin 2	NPM2	nucleophosmin/nucleoplasmin 2	FALSE
205129_at	1.77e-16	6.69e-18	-10.8	30.114894	-1.58	NPM3	nucleophosmin/nucleoplasmin 3	NPM3	nucleophosmin/nucleoplasmin 3	FALSE
225911_at	7.05e-16	2.95e-17	10.4	28.637475	2.16	NPNT	nephronectin	NPNT	nephronectin	FALSE
209957_s_at	0.116	0.065	-1.87	-5.716629	-0.0968	NPPA	natriuretic peptide A	NPPA	natriuretic peptide A	FALSE
206801_at	0.329	0.226	-1.22	-6.700404	-0.0631	NPPB	natriuretic peptide B	NPPB	natriuretic peptide B	FALSE
221348_at	0.0228	0.0103	-2.62	-4.103552	-0.351	NPPC	natriuretic peptide C	NPPC	natriuretic peptide C	FALSE
32625_at	1.12e-35	1e-38	22.3	77.745794	2.19	NPR1	natriuretic peptide receptor 1	NPR1	natriuretic peptide receptor 1	FALSE
204310_s_at	2.64e-05	6.5e-06	4.79	2.854067	0.445	NPR2	natriuretic peptide receptor 2	NPR2	natriuretic peptide receptor 2	FALSE
219054_at	0.000371	0.000113	4.04	0.109255	0.869	NPR3	natriuretic peptide receptor 3	NPR3	natriuretic peptide receptor 3	FALSE
203246_s_at	0.517	0.401	-0.844	-7.083761	-0.0628	NPRL2	NPR2-like, GATOR1 complex subunit	NPRL2	NPR2 like, GATOR1 complex subunit	FALSE
210672_s_at	5.92e-09	7.94e-10	-6.86	11.674048	-0.532	NPRL3	NPR3 like, GATOR1 complex subunit	NPRL3	NPR3 like, GATOR1 complex subunit	FALSE
1555502_at	0.0255	0.0116	2.58	-4.214312	0.0858	NPSA	novel prostate-specific antigen	NPSA	novel prostate-specific antigen	FALSE
1561490_at	0.699	0.598	0.529	-7.300925	0.02	NPSR1-AS1	NPSR1 antisense RNA 1	NPSR1-AS1	NPSR1 antisense RNA 1	FALSE
202228_s_at	0.603	0.491	-0.692	-7.200929	-0.0464	NPTN	neuroplastin	NPTN	neuroplastin	FALSE
228723_at	2.95e-05	7.33e-06	4.76	2.737759	0.435	NPTN-IT1	NPTN intronic transcript 1	NPTN-IT1	NPTN intronic transcript 1	FALSE
204684_at	0.0142	0.00602	-2.81	-3.621151	-0.586	NPTX1	neuronal pentraxin 1	NPTX1	neuronal pentraxin 1	FALSE
213479_at	0.00171	0.000589	-3.56	-1.461492	-0.984	NPTX2	neuronal pentraxin 2	NPTX2	neuronal pentraxin 2	FALSE
213040_s_at	0.00117	0.000391	-3.68	-1.072659	-0.572	NPTXR	neuronal pentraxin receptor	NPTXR	neuronal pentraxin receptor	FALSE
221322_at	0.662	0.556	0.591	-7.266024	0.0171	NPVF	neuropeptide VF precursor	NPVF	neuropeptide VF precursor	FALSE
243110_x_at	0.000439	0.000135	-3.99	-0.065012	-0.697	NPW	neuropeptide W	NPW	neuropeptide W	FALSE
206001_at	0.179	0.109	-1.62	-6.13887	-0.191	NPY	neuropeptide Y	NPY	neuropeptide Y	FALSE
205440_s_at	2.65e-05	6.51e-06	4.79	2.851965	0.727	NPY1R	neuropeptide Y receptor Y1	NPY1R	neuropeptide Y receptor Y1	FALSE
210729_at	0.0127	0.00532	2.86	-3.507925	0.0794	NPY2R	neuropeptide Y receptor Y2	NPY2R	neuropeptide Y receptor Y2	FALSE
207400_at	0.000484	0.00015	3.96	-0.16404	0.156	NPY5R	neuropeptide Y receptor Y5	NPY5R	neuropeptide Y receptor Y5	FALSE
236860_at	0.0489	0.0243	2.29	-4.87108	0.0674	NPY6R	neuropeptide Y receptor Y6 (pseudogene)	NPY6R	neuropeptide Y receptor Y6 (pseudogene)	FALSE
210519_s_at	7.93e-15	4.04e-16	-9.9	26.035597	-2.42	NQO1	NAD(P)H quinone dehydrogenase 1	NQO1	NAD(P)H quinone dehydrogenase 1	FALSE
203814_s_at	0.0553	0.0279	2.23	-4.992687	0.33	NQO2	NAD(P)H quinone dehydrogenase 2	NQO2	N-ribosyldihydronicotinamide:quinone dehydrogenase 2	FALSE
206645_s_at	0.00561	0.00217	-3.16	-2.681518	-0.508	NR0B1	nuclear receptor subfamily 0 group B member 1	NR0B1	nuclear receptor subfamily 0 group B member 1	FALSE
206410_at	6.29e-07	1.17e-07	5.75	6.765138	0.589	NR0B2	nuclear receptor subfamily 0 group B member 2	NR0B2	nuclear receptor subfamily 0 group B member 2	FALSE
204760_s_at	1.88e-09	2.33e-10	-7.13	12.884959	-0.738	NR1D1///THRA	nuclear receptor subfamily 1 group D member 1///thyroid hormone receptor, alpha	NR1D1	nuclear receptor subfamily 1 group D member 1	FALSE
225768_at	0.148	0.087	1.73	-5.958363	0.255	NR1D2	nuclear receptor subfamily 1 group D member 2	NR1D2	nuclear receptor subfamily 1 group D member 2	FALSE
218215_s_at	3.78e-06	8.02e-07	5.3	4.887207	0.388	NR1H2	nuclear receptor subfamily 1 group H member 2	NR1H2	nuclear receptor subfamily 1 group H member 2	FALSE
203920_at	0.000232	6.78e-05	4.18	0.59423	0.635	NR1H3	nuclear receptor subfamily 1 group H member 3	NR1H3	nuclear receptor subfamily 1 group H member 3	FALSE
206340_at	0.274	0.181	1.35	-6.535744	0.0681	NR1H4	nuclear receptor subfamily 1 group H member 4	NR1H4	nuclear receptor subfamily 1 group H member 4	FALSE
207202_s_at	0.82	0.748	0.322	-7.389187	0.0142	NR1I2	nuclear receptor subfamily 1 group I member 2	NR1I2	nuclear receptor subfamily 1 group I member 2	FALSE
207007_at	0.441	0.327	-0.986	-6.954047	-0.0439	NR1I3	nuclear receptor subfamily 1 group I member 3	NR1I3	nuclear receptor subfamily 1 group I member 3	FALSE
204791_at	7.63e-07	1.44e-07	5.7	6.560966	0.508	NR2C1	nuclear receptor subfamily 2 group C member 1	NR2C1	nuclear receptor subfamily 2 group C member 1	FALSE
206038_s_at	1.6e-07	2.72e-08	-6.08	8.19835	-0.419	NR2C2	nuclear receptor subfamily 2 group C member 2	NR2C2	nuclear receptor subfamily 2 group C member 2	FALSE
226839_at	4.59e-05	1.18e-05	-4.64	2.278114	-0.43	NR2C2AP	nuclear receptor 2C2 associated protein	NR2C2AP	nuclear receptor 2C2 associated protein	FALSE
207443_at	0.0272	0.0125	-2.55	-4.283419	-0.16	NR2E1	nuclear receptor subfamily 2 group E member 1	NR2E1	nuclear receptor subfamily 2 group E member 1	FALSE
208388_at	0.674	0.57	0.571	-7.277736	0.0207	NR2E3	nuclear receptor subfamily 2 group E member 3	NR2E3	nuclear receptor subfamily 2 group E member 3	FALSE
209505_at	2.28e-23	2.6e-25	14.4	47.097978	1.64	NR2F1	nuclear receptor subfamily 2 group F member 1	NR2F1	nuclear receptor subfamily 2 group F member 1	FALSE
1556695_a_at	1.57e-12	1.18e-13	8.72	20.392809	0.452	NR2F1-AS1	NR2F1 antisense RNA 1	NR2F1-AS1	NR2F1 antisense RNA 1	FALSE
209120_at	7.81e-07	1.48e-07	5.7	6.537178	0.88	NR2F2	nuclear receptor subfamily 2 group F member 2	NR2F2	nuclear receptor subfamily 2 group F member 2	FALSE
232878_at	0.000657	0.000209	3.86	-0.480001	0.168	NR2F2-AS1	NR2F2 antisense RNA 1	NR2F2-AS1	NR2F2 antisense RNA 1	FALSE
209261_s_at	2.08e-08	3.04e-09	-6.57	10.350035	-0.56	NR2F6	nuclear receptor subfamily 2 group F member 6	NR2F6	nuclear receptor subfamily 2 group F member 6	FALSE
232431_at	8.8e-09	1.21e-09	6.77	11.255002	1.07	NR3C1	nuclear receptor subfamily 3 group C member 1	NR3C1	nuclear receptor subfamily 3 group C member 1	FALSE
205259_at	5.01e-21	8.37e-23	13.2	41.351724	2.03	NR3C2	nuclear receptor subfamily 3 group C member 2	NR3C2	nuclear receptor subfamily 3 group C member 2	FALSE
202340_x_at	1.05e-16	3.81e-18	10.9	30.674247	2.09	NR4A1	nuclear receptor subfamily 4 group A member 1	NR4A1	nuclear receptor subfamily 4 group A member 1	FALSE
204622_x_at	5.01e-16	2.03e-17	10.5	29.008059	2.66	NR4A2	nuclear receptor subfamily 4 group A member 2	NR4A2	nuclear receptor subfamily 4 group A member 2	FALSE
209959_at	1.26e-14	6.66e-16	9.8	25.538805	2.29	NR4A3	nuclear receptor subfamily 4 group A member 3	NR4A3	nuclear receptor subfamily 4 group A member 3	FALSE
210333_at	0.552	0.437	0.781	-7.134987	0.0359	NR5A1	nuclear receptor subfamily 5 group A member 1	NR5A1	nuclear receptor subfamily 5 group A member 1	FALSE
210174_at	9.3e-10	1.1e-10	7.29	13.624708	1.1	NR5A2	nuclear receptor subfamily 5 group A member 2	NR5A2	nuclear receptor subfamily 5 group A member 2	FALSE
211402_x_at	0.0231	0.0104	-2.62	-4.115813	-0.127	NR6A1	nuclear receptor subfamily 6 group A member 1	NR6A1	nuclear receptor subfamily 6 group A member 1	FALSE
235312_s_at	0.0405	0.0196	-2.38	-4.682308	-0.116	NRAP	nebulin related anchoring protein	NRAP	nebulin related anchoring protein	FALSE
226499_at	0.0147	0.00629	-2.8	-3.660182	-0.495	NRARP	NOTCH-regulated ankyrin repeat protein	NRARP	NOTCH regulated ankyrin repeat protein	FALSE
202647_s_at	1.31e-06	2.57e-07	-5.57	5.996436	-0.592	NRAS	neuroblastoma RAS viral oncogene homolog	NRAS	NRAS proto-oncogene, GTPase	FALSE
227437_at	6.89e-05	1.83e-05	-4.52	1.85527	-0.367	NRAV	negative regulator of antiviral response (non-protein coding)	NRAV	negative regulator of antiviral response	FALSE
221803_s_at	0.344	0.24	-1.18	-6.742573	-0.0978	NRBF2	nuclear receptor binding factor 2	NRBF2	nuclear receptor binding factor 2	FALSE
217765_at	2.1e-09	2.61e-10	-7.1	12.773262	-0.465	NRBP1	nuclear receptor binding protein 1	NRBP1	nuclear receptor binding protein 1	FALSE
204105_s_at	3.83e-05	9.7e-06	-4.69	2.466195	-1.2	NRCAM	neuronal cell adhesion molecule	NRCAM	neuronal cell adhesion molecule	FALSE
229422_at	1.2e-05	2.76e-06	5	3.682719	0.725	NRDC	nardilysin convertase	NRDC	nardilysin convertase	FALSE
227575_s_at	0.212	0.133	-1.52	-6.29605	-0.126	NRDE2	NRDE-2, necessary for RNA interference, domain containing	NRDE2	NRDE-2, necessary for RNA interference, domain containing	FALSE
201309_x_at	5.79e-11	5.65e-12	-7.92	16.561421	-1.1	NREP	neuronal regeneration related protein	NREP	neuronal regeneration related protein	FALSE
204651_at	0.000251	7.38e-05	4.15	0.512978	0.32	NRF1	nuclear respiratory factor 1	NRF1	nuclear respiratory factor 1	FALSE
206343_s_at	0.161	0.0959	-1.68	-6.036958	-0.278	NRG1	neuregulin 1	NRG1	neuregulin 1	FALSE
1563168_at	0.891	0.842	0.2	-7.421403	0.00692	NRG1-IT1	NRG1 intronic transcript 1	NRG1-IT1	NRG1 intronic transcript 1	FALSE
242303_at	0.00102	0.000337	3.73	-0.93401	0.16	NRG2	neuregulin 2	NRG2	neuregulin 2	FALSE
229233_at	1.48e-05	3.48e-06	4.94	3.460127	0.195	NRG3	neuregulin 3	NRG3	neuregulin 3	FALSE
242426_at	0.0386	0.0186	-2.4	-4.634513	-0.135	NRG4	neuregulin 4	NRG4	neuregulin 4	FALSE
204081_at	1.61e-17	5.02e-19	11.3	32.691282	2.07	NRGN	neurogranin	NRGN	neurogranin	FALSE
202599_s_at	0.496	0.38	-0.883	-7.050784	-0.124	NRIP1	nuclear receptor interacting protein 1	NRIP1	nuclear receptor interacting protein 1	FALSE
215104_at	0.165	0.099	1.67	-6.062879	0.11	NRIP2	nuclear receptor interacting protein 2	NRIP2	nuclear receptor interacting protein 2	FALSE
219557_s_at	1.67e-09	2.05e-10	-7.15	13.010673	-1.06	NRIP3	nuclear receptor interacting protein 3	NRIP3	nuclear receptor interacting protein 3	FALSE
227971_at	0.000281	8.34e-05	-4.12	0.396658	-0.694	NRK	Nik related kinase	NRK	Nik related kinase	FALSE
206596_s_at	0.683	0.58	-0.555	-7.286593	-0.0298	NRL	neural retina leucine zipper	NRL	neural retina leucine zipper	FALSE
225592_at	5.32e-11	5.15e-12	-7.93	16.65289	-0.719	NRM	nurim (nuclear envelope membrane protein)	NRM	nurim	FALSE
218625_at	0.00372	0.00138	3.3	-2.261054	0.919	NRN1	neuritin 1	NRN1	neuritin 1	FALSE
212298_at	2.83e-05	7e-06	4.77	2.782382	0.899	NRP1	neuropilin 1	NRP1	neuropilin 1	FALSE
214632_at	0.00388	0.00144	-3.29	-2.302397	-0.504	NRP2	neuropilin 2	NRP2	neuropilin 2	FALSE
235359_at	3e-13	2.01e-14	9.09	22.155253	1.11	NRROS	negative regulator of reactive oxygen species	NRROS	negative regulator of reactive oxygen species	FALSE
239293_at	0.566	0.451	-0.757	-7.15404	-0.0317	NRSN1	neurensin 1	NRSN1	neurensin 1	FALSE
218359_at	6.23e-06	1.37e-06	-5.17	4.361973	-0.465	NRSN2	neurensin 2	NRSN2	neurensin 2	FALSE
240549_at	0.359	0.253	1.15	-6.778349	0.0753	NRSN2-AS1	NRSN2 antisense RNA 1	NRSN2-AS1	NRSN2 antisense RNA 1	FALSE
210683_at	2.1e-09	2.61e-10	-7.1	12.773167	-0.73	NRTN	neurturin	NRTN	neurturin	FALSE
209914_s_at	0.144	0.084	-1.75	-5.928894	-0.13	NRXN1	neurexin 1	NRXN1	neurexin 1	FALSE
209982_s_at	0.0226	0.0102	-2.62	-4.095929	-0.337	NRXN2	neurexin 2	NRXN2	neurexin 2	FALSE
205795_at	0.0261	0.0119	-2.57	-4.239417	-0.452	NRXN3	neurexin 3	NRXN3	neurexin 3	FALSE
201922_at	8.45e-06	1.9e-06	5.09	4.044764	0.348	NSA2	NSA2, ribosome biogenesis homolog	NSA2	NSA2 ribosome biogenesis factor	FALSE
1555366_at	0.57	0.455	0.75	-7.159312	0.0237	NSAP11	nervous system abundant protein 11	NSAP11	nervous system abundant protein 11	TRUE
219084_at	4.43e-05	1.13e-05	-4.65	2.315142	-0.258	NSD1	nuclear receptor binding SET domain protein 1	NSD1	nuclear receptor binding SET domain protein 1	FALSE
209279_s_at	1.86e-10	1.97e-11	-7.65	15.326061	-0.861	NSDHL	NAD(P) dependent steroid dehydrogenase-like	NSDHL	NAD(P) dependent steroid dehydrogenase-like	FALSE
217831_s_at	1.04e-07	1.7e-08	-6.19	8.655593	-0.469	NSFL1C	NSFL1 cofactor	NSFL1C	NSFL1 cofactor	FALSE
209569_x_at	3.14e-07	5.58e-08	-5.92	7.491751	-1.21	NSG1	neuron specific gene family member 1	NSG1	neuronal vesicle trafficking associated 1	FALSE
230592_at	0.0796	0.0422	2.06	-5.350593	0.141	NSL1	NSL1, MIS12 kinetochore complex component	NSL1	NSL1 component of MIS12 kinetochore complex	FALSE
1558775_s_at	0.000102	2.8e-05	-4.41	1.445437	-0.321	NSMAF	neutral sphingomyelinase activation associated factor	NSMAF	neutral sphingomyelinase activation associated factor	FALSE
224666_at	0.533	0.417	-0.815	-7.107779	-0.0668	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component	FALSE
226536_at	0.00499	0.00191	-3.2	-2.563575	-0.31	NSMCE2	NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase	NSMCE2	NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase	FALSE
226008_at	0.0284	0.0131	2.53	-4.324232	0.194	NSMCE3	NSE3 homolog, SMC5-SMC6 complex component	NSMCE3	NSE3 homolog, SMC5-SMC6 complex component	FALSE
228506_at	4.78e-10	5.4e-11	7.44	14.328851	0.726	NSMCE4A	NSE4 homolog A, SMC5-SMC6 complex component	NSMCE4A	NSE4 homolog A, SMC5-SMC6 complex component	FALSE
223236_at	2.39e-09	3e-10	7.07	12.634334	0.397	NSRP1	nuclear speckle splicing regulatory protein 1	NSRP1	nuclear speckle splicing regulatory protein 1	FALSE
223076_s_at	9.7e-13	7.1e-14	-8.83	20.900773	-0.938	NSUN2	NOP2/Sun RNA methyltransferase family member 2	NSUN2	NOP2/Sun RNA methyltransferase 2	FALSE
219458_s_at	2.25e-10	2.41e-11	-7.61	15.125087	-0.585	NSUN3	NOP2/Sun RNA methyltransferase family member 3	NSUN3	NOP2/Sun RNA methyltransferase 3	FALSE
226351_at	1.03e-05	2.36e-06	-5.04	3.836825	-0.462	NSUN4	NOP2/Sun RNA methyltransferase family member 4	NSUN4	NOP2/Sun RNA methyltransferase 4	FALSE
203802_x_at	6e-08	9.51e-09	-6.32	9.229095	-0.5	NSUN5	NOP2/Sun RNA methyltransferase family member 5	NSUN5	NOP2/Sun RNA methyltransferase 5	FALSE
214100_x_at	0.0244	0.011	-2.59	-4.170727	-0.257	NSUN5P1	NOP2/Sun RNA methyltransferase family member 5 pseudogene 1	NSUN5P1	NSUN5 pseudogene 1	FALSE
242239_at	5.41e-15	2.68e-16	9.98	26.443254	1.3	NSUN6	NOP2/Sun RNA methyltransferase family member 6	NSUN6	NOP2/Sun RNA methyltransferase 6	FALSE
238983_at	0.164	0.0982	1.67	-6.056553	0.203	NSUN7	NOP2/Sun RNA methyltransferase family member 7	NSUN7	NOP2/Sun RNA methyltransferase family member 7	FALSE
224529_s_at	0.902	0.858	0.18	-7.425279	0.0082	NT5C1A	5'-nucleotidase, cytosolic IA	NT5C1A	5'-nucleotidase, cytosolic IA	FALSE
243100_at	0.208	0.13	-1.53	-6.277619	-0.0516	NT5C1B-RDH14///NT5C1B	NT5C1B-RDH14 readthrough///5'-nucleotidase, cytosolic IB	NT5C1B	5'-nucleotidase, cytosolic IB	FALSE
222203_s_at	0.967	0.951	0.0616	-7.439615	0.00429	NT5C1B-RDH14///RDH14	NT5C1B-RDH14 readthrough///retinol dehydrogenase 14 (all-trans/9-cis/11-cis)	RDH14	retinol dehydrogenase 14	FALSE
209155_s_at	0.0248	0.0113	2.59	-4.189821	0.191	NT5C2	5'-nucleotidase, cytosolic II	NT5C2	5'-nucleotidase, cytosolic II	FALSE
223298_s_at	0.045	0.0221	-2.33	-4.787023	-0.214	NT5C3A	5'-nucleotidase, cytosolic IIIA	NT5C3A	5'-nucleotidase, cytosolic IIIA	FALSE
225044_at	1.33e-06	2.6e-07	-5.57	5.984366	-0.497	NT5C3B	5'-nucleotidase, cytosolic IIIB	NT5C3B	5'-nucleotidase, cytosolic IIIB	FALSE
235830_at	1.41e-18	3.62e-20	11.9	35.308977	0.772	NT5DC1	5'-nucleotidase domain containing 1	NT5DC1	5'-nucleotidase domain containing 1	FALSE
218051_s_at	7.63e-06	1.71e-06	-5.12	4.15008	-0.667	NT5DC2	5'-nucleotidase domain containing 2	NT5DC2	5'-nucleotidase domain containing 2	FALSE
218786_at	3.35e-05	8.41e-06	-4.72	2.60401	-0.341	NT5DC3	5'-nucleotidase domain containing 3	NT5DC3	5'-nucleotidase domain containing 3	FALSE
1562019_at	0.0372	0.0178	2.41	-4.596374	0.0631	NT5DC4	5'-nucleotidase domain containing 4	NT5DC4	5'-nucleotidase domain containing 4	FALSE
1553995_a_at	0.000284	8.44e-05	-4.12	0.38489	-0.865	NT5E	5'-nucleotidase ecto	NT5E	5'-nucleotidase ecto	FALSE
219708_at	0.154	0.0909	-1.71	-5.99416	-0.103	NT5M	5',3'-nucleotidase, mitochondrial	NT5M	5',3'-nucleotidase, mitochondrial	FALSE
213062_at	1.52e-07	2.58e-08	6.1	8.24962	0.631	NTAN1	N-terminal asparagine amidase	NTAN1	N-terminal asparagine amidase	FALSE
206706_at	0.108	0.0598	-1.91	-5.646364	-0.158	NTF3	neurotrophin 3	NTF3	neurotrophin 3	FALSE
209731_at	0.146	0.0856	-1.74	-5.944826	-0.189	NTHL1	nth like DNA glycosylase 1	NTHL1	nth like DNA glycosylase 1	FALSE
223369_at	2.65e-15	1.24e-16	-10.1	27.211026	-0.888	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1	FALSE
227816_at	0.00035	0.000106	-4.05	0.169444	-0.79	NTN1	netrin 1	NTN1	netrin 1	FALSE
207640_x_at	0.972	0.959	-0.0521	-7.440161	-0.00246	NTN3	netrin 3	NTN3	netrin 3	FALSE
223315_at	5.81e-19	1.39e-20	12.1	36.26238	2.57	NTN4	netrin 4	NTN4	netrin 4	FALSE
1553890_s_at	0.793	0.714	-0.368	-7.37326	-0.0164	NTN5	netrin 5	NTN5	netrin 5	FALSE
236088_at	5.07e-14	2.95e-15	9.49	24.05867	1.01	NTNG1	netrin G1	NTNG1	netrin G1	FALSE
233072_at	0.636	0.526	0.637	-7.237442	0.0428	NTNG2	netrin G2	NTNG2	netrin G2	FALSE
223272_s_at	5.05e-08	7.9e-09	-6.36	9.411069	-0.609	NTPCR	nucleoside-triphosphatase, cancer-related	NTPCR	nucleoside-triphosphatase, cancer-related	FALSE
